Species,Area,Units,Country,2013,2012,2011,2010,2009,2008,2007,2006
OCT,27_8_D_NK,TLW,ES,0,0,7,0,0,2,6,2
OCT,27_8_D_NK,TLW,FR,1,1,1,1,2,0,1,1
OCT,27_8_E,TLW,ES,0,0,0,0,0,0,0,0
OCT,27_8_E,TLW,FR,0,0,0,0,0,0,0,0
OCT,27_8_E_NK,TLW,ES,0,0,0,0,0,0,0,0
OCT,27_8_E_NK,TLW,FR,0,0,0,0,0,0,0,0
OCT,27_8_NK,TLW,ES,0,0,0,1,3,0,0,0
OCT,27_8_NK,TLW,FR,0,0,0,0,0,0,0,0
OCT,27_8_NK,TLW,UK,0,0,0,0,0,0,0,0
OCT,27_9,TLW,ES,36,4799,2648,3917,2607,5115,4272,4696
OCT,27_9,TLW,PT,60,13,50,100,1110,4363,3880,3368
OCT,27_9_A,TLW,ES,35,4796,2648,3917,2607,5115,4272,4696
OCT,27_9_A,TLW,PT,4,9,50,100,1110,4363,3853,95
OCT,27_9_B,TLW,ES,1,4,0,0,0,0,0,0
OCT,27_9_B,TLW,PT,55,4,0,0,0,0,27,0
OCT,27_9_B_1,TLW,ES,1,3,0,0,0,0,0,0
OCT,27_9_B_2,TLW,ES,0,1,0,0,0,0,0,0
OCT,27_9_B_2,TLW,PT,55,4,0,0,0,0,0,0
OCT,27_9_B_NK,TLW,ES,0,0,0,0,0,0,0,0
OCT,27_9_B_NK,TLW,PT,0,0,0,0,0,0,27,0
OCT,27_9_NK,TLW,ES,0,0,0,0,0,0,0,0
OCT,27_9_NK,TLW,PT,0,0,0,0,0,0,0,3273
OCT,27_NK,TLW,FR,5,17,8,18,11,0,0,0
OCZ,27,TLW,BE,111,128,93,69,45,31,48,35
OCZ,27,TLW,ES,20,0,0,0,0,0,0,0
OCZ,27_4,TLW,BE,0,1,2,1,1,3,2,2
OCZ,27_4_AB,TLW,BE,0,0,0,0,0,0,0,0
OCZ,27_4_B,TLW,BE,0,1,1,1,1,2,1,2
OCZ,27_4_C,TLW,BE,0,0,0,0,0,0,1,0
OCZ,27_6,TLW,BE,0,0,0,0,0,0,0,0
OCZ,27_7,TLW,BE,89,112,77,55,33,20,31,27
OCZ,27_7_A,TLW,BE,1,2,4,2,1,1,0,2
OCZ,27_7_D,TLW,BE,2,4,2,2,2,1,1,1
OCZ,27_7_DE,TLW,BE,0,0,0,0,0,0,0,0
OCZ,27_7_E,TLW,BE,18,36,20,15,6,7,4,2
OCZ,27_7_F,TLW,BE,40,40,34,22,17,9,20,16
OCZ,27_7_G,TLW,BE,28,28,18,14,7,3,5,6
OCZ,27_7_H,TLW,BE,0,1,0,0,0,0,1,0
OCZ,27_7_J,TLW,BE,0,0,0,0,0,0,0,0
OCZ,27_8,TLW,BE,23,15,14,13,10,8,16,6
OCZ,27_8,TLW,ES,1,0,0,0,0,0,0,0
OCZ,27_8_A,TLW,BE,0,0,0,1,0,0,0,0
OCZ,27_8_B,TLW,BE,23,15,14,12,10,8,15,6
OCZ,27_8_C,TLW,ES,1,0,0,0,0,0,0,0
OCZ,27_9,TLW,ES,19,0,0,0,0,0,0,0
OCZ,27_9_A,TLW,ES,19,0,0,0,0,0,0,0
ODL,27,TLW,FR,41,40,51,12,1,0,0,0
ODL,27_4,TLW,FR,1,1,0,1,0,0,0,0
ODL,27_4_B,TLW,FR,0,0,0,0,0,0,0,0
ODL,27_4_C,TLW,FR,1,1,0,1,0,0,0,0
ODL,27_7,TLW,FR,40,39,50,11,1,0,0,0
ODL,27_7_D,TLW,FR,40,39,50,11,1,0,0,0
ODL,27_8,TLW,FR,0,0,0,0,0,0,0,0
ODL,27_8_A,TLW,FR,0,0,0,0,0,0,0,0
ODL,27_NK,TLW,FR,0,0,0,0,0,0,0,0
OFJ,27,TLW,PT,68,80,65,32,14,8,1,0
OFJ,27_10,TLW,PT,0,0,0,0,0,0,0,0
OFJ,27_10_A,TLW,PT,0,0,0,0,0,0,0,0
OFJ,27_10_A_1,TLW,PT,0,0,0,0,0,0,0,0
OFJ,27_8,TLW,PT,3,1,0,0,0,0,0,0
OFJ,27_8_B,TLW,PT,0,0,0,0,0,0,0,0
OFJ,27_8_C,TLW,PT,3,1,0,0,0,0,0,0
OFJ,27_9,TLW,PT,66,79,65,32,14,8,1,0
OFJ,27_9_A,TLW,PT,66,77,65,32,14,8,1,0
OFJ,27_9_B,TLW,PT,0,0,0,0,0,0,0,0
OFJ,27_9_NK,TLW,PT,0,2,0,0,0,0,0,0
OFN,27,TLW,ES,9,0,0,0,0,0,0,0
OFN,27_9,TLW,ES,9,0,0,0,0,0,0,0
OFN,27_9_A,TLW,ES,9,0,0,0,0,0,0,0
OGT,27,TLW,ES,0,0,0,0,0,0,0,0
OGT,27,TLW,PT,0,0,0,0,0,0,0,0
OGT,27_10,TLW,PT,0,0,0,0,0,0,0,0
OGT,27_10_A,TLW,PT,0,0,0,0,0,0,0,0
OGT,27_10_A_2,TLW,PT,0,0,0,0,0,0,0,0
OGT,27_8,TLW,ES,0,0,0,0,0,0,0,0
OGT,27_8_C,TLW,ES,0,0,0,0,0,0,0,0
OGT,27_9,TLW,ES,0,0,0,0,0,0,0,0
OGT,27_9,TLW,PT,0,0,0,0,0,0,0,0
OGT,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
OGT,27_9_A,TLW,PT,0,0,0,0,0,0,0,0
OIL,27,TLW,ES,5,0,0,0,0,0,0,0
OIL,27,TLW,FR,0,0,20,0,0,0,0,0
OIL,27,TLW,PT,219,281,287,212,198,228,316,190
OIL,27_10,TLW,ES,3,0,0,0,0,0,0,0
OIL,27_10,TLW,PT,103,116,51,33,80,68,69,40
OIL,27_10_A,TLW,ES,1,0,0,0,0,0,0,0
OIL,27_10_A,TLW,PT,100,116,50,33,80,67,64,34
OIL,27_10_A_1,TLW,ES,1,0,0,0,0,0,0,0
OIL,27_10_A_1,TLW,PT,68,76,22,0,0,0,0,0
OIL,27_10_A_2,TLW,PT,32,40,28,0,0,0,0,0
OIL,27_10_A_NK,TLW,PT,0,0,0,33,80,67,64,34
OIL,27_10_B,TLW,ES,2,0,0,0,0,0,0,0
OIL,27_10_B,TLW,PT,2,0,1,0,0,1,1,0
OIL,27_10_NK,TLW,PT,0,0,0,0,0,0,4,6
OIL,27_12,TLW,ES,0,0,0,0,0,0,0,0
OIL,27_12_C,TLW,ES,0,0,0,0,0,0,0,0
OIL,27_7,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_7_J,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_7_J_NK,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_8,TLW,ES,0,0,0,0,0,0,0,0
OIL,27_8,TLW,FR,0,0,20,0,0,0,0,0
OIL,27_8,TLW,PT,7,0,0,0,0,0,0,0
OIL,27_8_A,TLW,FR,0,0,20,0,0,0,0,0
OIL,27_8_C,TLW,ES,0,0,0,0,0,0,0,0
OIL,27_8_C,TLW,PT,1,0,0,0,0,0,0,0
OIL,27_8_D,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_8_D_2,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_8_D_NK,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_8_E,TLW,PT,5,0,0,0,0,0,0,0
OIL,27_8_E_1,TLW,PT,5,0,0,0,0,0,0,0
OIL,27_8_E_2,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_8_E_NK,TLW,PT,0,0,0,0,0,0,0,0
OIL,27_9,TLW,ES,2,0,0,0,0,0,0,0
OIL,27_9,TLW,PT,110,165,235,179,118,160,247,149
OIL,27_9_A,TLW,ES,1,0,0,0,0,0,0,0
OIL,27_9_A,TLW,PT,23,62,190,134,73,97,171,9
OIL,27_9_B,TLW,ES,1,0,0,0,0,0,0,0
OIL,27_9_B,TLW,PT,87,96,45,45,45,63,76,19
OIL,27_9_B_1,TLW,ES,1,0,0,0,0,0,0,0
OIL,27_9_B_1,TLW,PT,59,76,28,0,0,0,0,0
OIL,27_9_B_2,TLW,ES,0,0,0,0,0,0,0,0
OIL,27_9_B_2,TLW,PT,29,20,18,0,0,0,0,0
OIL,27_9_B_NK,TLW,PT,0,0,0,45,45,63,76,19
OIL,27_9_NK,TLW,PT,0,7,0,0,0,0,0,121
OLV,27,TLW,FR,0,0,0,3,0,0,0,0
OLV,27,TLW,PT,0,0,0,0,0,0,0,0
OLV,27_7,TLW,FR,0,0,0,3,0,0,0,0
OLV,27_7_E,TLW,FR,0,0,0,3,0,0,0,0
OLV,27_9,TLW,PT,0,0,0,0,0,0,0,0
OLV,27_9_A,TLW,PT,0,0,0,0,0,0,0,0
OLV,27_9_NK,TLW,PT,0,0,0,0,0,0,0,0
OMM,27,TLW,ES,0,0,0,0,0,0,0,0
OMM,27_9,TLW,ES,0,0,0,0,0,0,0,0
OMM,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
OMZ,27,TLW,ES,16,79,3896,3203,2875,3673,3744,3233
OMZ,27,TLW,FR,0,0,0,0,0,70,204,236
OMZ,27,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27,TLW,PT,38,35,38,19,7,18,22,52
MOL,27_1,TLW,NO,0,0,0,0,0,0,0,0
OMZ,27_10,TLW,FR,0,0,0,0,0,0,0,0
OMZ,27_14,TLW,PT,0,0,0,0,0,0,0,0
OMZ,27_14_B,TLW,PT,0,0,0,0,0,0,0,0
OMZ,27_14_B_NK,TLW,PT,0,0,0,0,0,0,0,0
MON,27_1,TLW,NO,22,19,20,21,8,7,14,2
OMZ,27_4,TLW,FR,0,0,0,0,0,0,0,0
OMZ,27_4_A,TLW,FR,0,0,0,0,0,0,0,0
OMZ,27_6,TLW,FR,0,0,0,0,0,0,5,12
OMZ,27_6,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27_6_A,TLW,FR,0,0,0,0,0,0,5,12
OMZ,27_6_A,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27_7,TLW,ES,0,0,786,222,949,0,0,0
OMZ,27_7,TLW,FR,0,0,0,0,0,26,68,96
OMZ,27_7,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27_7_B,TLW,ES,0,0,0,2,63,0,0,0
OMZ,27_7_B,TLW,FR,0,0,0,0,0,4,6,36
OMZ,27_7_BC,TLW,FR,0,0,0,0,0,0,0,0
OMZ,27_7_BC,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27_7_C,TLW,ES,0,0,202,68,0,0,0,0
OMZ,27_7_C,TLW,FR,0,0,0,0,0,0,2,12
OMZ,27_7_C_NK,TLW,ES,0,0,202,68,0,0,0,0
OMZ,27_7_C_NK,TLW,FR,0,0,0,0,0,0,2,12
OMZ,27_7_D,TLW,FR,0,0,0,0,0,5,5,0
OMZ,27_7_DE,TLW,FR,0,0,0,0,0,0,0,0
OMZ,27_7_E,TLW,FR,0,0,0,0,0,2,5,10
OMZ,27_7_F,TLW,FR,0,0,0,0,0,0,1,1
OMZ,27_7_G,TLW,FR,0,0,0,0,0,0,0,1
OMZ,27_7_H,TLW,ES,0,0,0,30,241,0,0,0
OMZ,27_7_H,TLW,FR,0,0,0,0,0,7,24,17
OMZ,27_7_J,TLW,ES,0,0,416,119,455,0,0,0
OMZ,27_7_J,TLW,FR,0,0,0,0,0,8,24,21
OMZ,27_7_J,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27_7_J_NK,TLW,ES,0,0,416,119,455,0,0,0
OMZ,27_7_J_NK,TLW,FR,0,0,0,0,0,8,24,21
OMZ,27_7_J_NK,TLW,IE,0,0,0,0,0,0,0,0
OMZ,27_7_K,TLW,ES,0,0,168,3,190,0,0,0
OMZ,27_7_K,TLW,FR,0,0,0,0,0,0,0,1
OMZ,27_7_K_NK,TLW,ES,0,0,168,3,190,0,0,0
OMZ,27_7_K_NK,TLW,FR,0,0,0,0,0,0,0,1
OMZ,27_8,TLW,ES,12,62,2460,2445,1335,334,1,0
OMZ,27_8,TLW,FR,0,0,0,0,0,44,131,128
OMZ,27_8,TLW,PT,0,1,0,0,0,0,0,1
OMZ,27_8_A,TLW,ES,0,0,1141,1351,0,0,0,0
OMZ,27_8_A,TLW,FR,0,0,0,0,0,28,92,77
OMZ,27_8_B,TLW,ES,0,0,563,419,0,0,0,0
OMZ,27_8_B,TLW,FR,0,0,0,0,0,5,25,15
OMZ,27_8_C,TLW,ES,12,62,684,604,1334,334,1,0
OMZ,27_8_C,TLW,FR,0,0,0,0,0,10,10,29
OMZ,27_8_C,TLW,PT,0,1,0,0,0,0,0,1
OMZ,27_8_D,TLW,ES,0,0,72,72,1,0,0,0
OMZ,27_8_D,TLW,FR,0,0,0,0,0,1,4,8
OMZ,27_8_D_1,TLW,ES,0,0,0,72,1,0,0,0
OMZ,27_8_D_NK,TLW,ES,0,0,72,0,0,0,0,0
OMZ,27_8_D_NK,TLW,FR,0,0,0,0,0,1,4,8
OMZ,27_8_E,TLW,FR,0,0,0,0,0,0,0,0
OMZ,27_9,TLW,ES,4,17,650,535,592,3339,3743,3233
OMZ,27_9,TLW,PT,38,34,37,19,7,18,22,51
OMZ,27_9_A,TLW,ES,4,17,650,535,592,3339,3743,3233
OMZ,27_9_A,TLW,PT,38,34,37,19,7,18,22,4
OMZ,27_9_NK,TLW,PT,0,0,0,0,0,0,0,48
ORY,27,TLW,DE,0,0,0,1,0,0,1,0
ORY,27,TLW,ES,0,0,1,0,0,1,0,2
ORY,27,TLW,FO,2,139,129,75,61,108,20,89
ORY,27,TLW,FR,2,3,4,11,69,179,188,540
ORY,27,TLW,IE,0,0,0,0,0,0,200,38
PLE,27_14_B,TLW,IS,0,3,3,0,0,0,0,0
ORY,27,TLW,PT,0,5,0,0,0,0,0,0
ORY,27,TLW,RU,0,0,0,0,0,0,0,0
ORY,27,TLW,UK,0,0,0,0,0,0,0,0
ORY,27,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_10,TLW,FO,0,45,82,39,26,37,0,8
ORY,27_10,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_10,TLW,IE,0,0,0,0,0,0,0,0
ORY,27_10,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_10_A,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_10_A,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_10_A_2,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_10_A_NK,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_10_NK,TLW,FO,0,45,82,39,26,37,0,8
ORY,27_10_NK,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_12,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_12,TLW,FO,2,94,35,35,34,71,20,81
ORY,27_12,TLW,FR,0,0,0,0,0,0,0,14
ORY,27_12,TLW,IE,0,0,0,0,0,0,0,0
PLE,27_14_B_2,TLW,IS,0,3,0,0,0,0,0,0
ORY,27_12,TLW,RU,0,0,0,0,0,0,0,0
ORY,27_12,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_12,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_12_A,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_12_NK,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_12_NK,TLW,FO,2,94,35,35,34,71,20,81
ORY,27_12_NK,TLW,FR,0,0,0,0,0,0,0,14
ORY,27_12_NK,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_14,TLW,DE,0,0,0,1,0,0,1,0
ORY,27_14,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_14_B,TLW,DE,0,0,0,0,0,0,1,0
ORY,27_14_B_NK,TLW,DE,0,0,0,0,0,0,1,0
ORY,27_14_NK,TLW,DE,0,0,0,1,0,0,0,0
ORY,27_2,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_2,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_2_A,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_2_A,TLW,PT,0,0,0,0,0,0,0,0
ORY,27_4,TLW,FR,0,0,0,0,0,7,14,0
ORY,27_4,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_4,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_4_A,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_4_A,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_4_AB,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_4_AB,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_4_AB,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_4_B,TLW,FR,0,0,0,0,0,7,14,0
ORY,27_4_C,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_5,TLW,FO,0,0,12,0,1,0,0,0
ORY,27_5,TLW,FR,0,0,0,1,1,1,2,0
PLE,27_14_B_NK,TLW,IS,0,0,3,0,0,0,0,0
ORY,27_5,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_5,TLW,UKM,0,0,0,0,0,0,0,0
PLE,27_2,TLW,IS,0,0,1,0,0,0,0,0
PLE,27_2_A,TLW,IS,0,0,1,0,0,0,0,0
PLE,27_2_A_NK,TLW,IS,0,0,1,0,0,0,0,0
ORY,27_5_B,TLW,FO,0,0,12,0,1,0,0,0
ORY,27_5_B,TLW,FR,0,0,0,1,1,1,2,0
ORY,27_5_B,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_5_B,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_5_B_1,TLW,FO,0,0,12,0,1,0,0,0
ORY,27_5_B_1,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_5_B_1_NK,TLW,FO,0,0,0,0,1,0,0,0
ORY,27_5_B_2,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_5_B_NK,TLW,FR,0,0,0,1,1,1,2,0
ORY,27_5_B_NK,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_6,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_6,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_6,TLW,FR,0,0,0,0,10,12,12,31
ORY,27_6,TLW,IE,0,0,0,0,0,0,0,1
ORY,27_6,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_6,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_6_A,TLW,FR,0,0,0,0,10,12,12,28
ORY,27_6_A,TLW,IE,0,0,0,0,0,0,0,1
ORY,27_6_A,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_6_B,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_6_B,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_6_B,TLW,FR,0,0,0,0,0,0,0,3
ORY,27_6_B,TLW,IE,0,0,0,0,0,0,0,0
ORY,27_6_B,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_6_B,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_6_B_NK,TLW,FR,0,0,0,0,0,0,0,3
ORY,27_6_B_NK,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7,TLW,ES,0,0,0,0,0,0,0,2
ORY,27_7,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_7,TLW,FR,2,3,4,7,35,157,160,451
ORY,27_7,TLW,IE,0,0,0,0,0,0,200,37
ORY,27_7,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_7_B,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_7_B,TLW,IE,0,0,0,0,0,0,0,1
ORY,27_7_B,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_BC,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_7_BC,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_7_BC,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_7_BC,TLW,IE,0,0,0,0,0,0,0,0
ORY,27_7_BC,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_BC,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_7_C,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_7_C,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_7_C,TLW,IE,0,0,0,0,0,0,100,3
ORY,27_7_C,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_C,TLW,UKM,0,0,0,0,0,0,0,0
ORY,27_7_C_NK,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_7_C_NK,TLW,IE,0,0,0,0,0,0,100,3
ORY,27_7_C_NK,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_D,TLW,FR,0,2,0,1,0,0,1,0
ORY,27_7_DE,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_7_E,TLW,FR,2,1,2,1,0,1,1,0
ORY,27_7_F,TLW,FR,0,0,1,1,0,0,0,0
ORY,27_7_G,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_7_H,TLW,FR,0,0,0,5,13,71,74,228
ORY,27_7_J,TLW,ES,0,0,0,0,0,0,0,2
ORY,27_7_J,TLW,FR,0,0,0,0,22,84,83,220
ORY,27_7_J,TLW,IE,0,0,0,0,0,0,0,0
ORY,27_7_J,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_J_NK,TLW,ES,0,0,0,0,0,0,0,2
ORY,27_7_J_NK,TLW,FR,0,0,0,0,22,84,83,220
ORY,27_7_J_NK,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_K,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_7_K,TLW,FO,0,0,0,0,0,0,0,0
ORY,27_7_K,TLW,FR,0,0,0,0,1,2,2,3
ORY,27_7_K,TLW,IE,0,0,0,0,0,0,100,34
ORY,27_7_K,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_7_K_NK,TLW,FR,0,0,0,0,1,2,2,3
ORY,27_7_K_NK,TLW,IE,0,0,0,0,0,0,100,34
ORY,27_7_K_NK,TLW,UK,0,0,0,0,0,0,0,0
ORY,27_8,TLW,ES,0,0,0,0,0,1,0,0
ORY,27_8,TLW,FR,0,0,0,3,23,1,1,43
ORY,27_8_A,TLW,FR,0,0,0,2,11,1,1,7
ORY,27_8_B,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_8_B,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_8_C,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_8_D,TLW,ES,0,0,0,0,0,1,0,0
ORY,27_8_D,TLW,FR,0,0,0,2,11,0,0,36
ORY,27_8_D_1,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_8_D_NK,TLW,ES,0,0,0,0,0,1,0,0
ORY,27_8_D_NK,TLW,FR,0,0,0,2,11,0,0,36
ORY,27_8_E,TLW,FR,0,0,0,0,0,0,0,0
ORY,27_9,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_9,TLW,PT,0,5,0,0,0,0,0,0
ORY,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_9_A,TLW,PT,0,5,0,0,0,0,0,0
ORY,27_9_B,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_9_B_1,TLW,ES,0,0,0,0,0,0,0,0
ORY,27_9_NK,TLW,PT,0,0,0,0,0,0,0,0
OSG,27,TLW,FR,0,2,8,3,4,1,2,5
OSG,27_12,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_12_A,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_6,TLW,FR,0,2,4,3,4,1,1,5
OSG,27_6_A,TLW,FR,0,2,4,3,4,1,1,5
OSG,27_6_B,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7,TLW,FR,0,0,4,0,0,0,0,1
OSG,27_7_B,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_C,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_C_NK,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_E,TLW,FR,0,0,3,0,0,0,0,0
OSG,27_7_F,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_G,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_H,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_J,TLW,FR,0,0,0,0,0,0,0,1
OSG,27_7_J_NK,TLW,FR,0,0,0,0,0,0,0,1
OSG,27_7_K,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_7_K_NK,TLW,FR,0,0,0,0,0,0,0,0
OSG,27_8,TLW,FR,0,0,1,0,0,0,0,0
OSG,27_8_D,TLW,FR,0,0,1,0,0,0,0,0
OSG,27_8_D_NK,TLW,FR,0,0,1,0,0,0,0,0
OST,27,TLW,FR,11,81,80,0,0,0,0,0
OST,27,TLW,UK,0,0,0,0,0,0,0,0
OST,27_4,TLW,FR,0,0,0,0,0,0,0,0
OST,27_4,TLW,UK,0,0,0,0,0,0,0,0
OST,27_4_C,TLW,FR,0,0,0,0,0,0,0,0
OST,27_4_C,TLW,UK,0,0,0,0,0,0,0,0
OST,27_7,TLW,FR,4,15,1,0,0,0,0,0
OST,27_7,TLW,UK,0,0,0,0,0,0,0,0
OST,27_7_D,TLW,FR,4,4,0,0,0,0,0,0
OST,27_7_DE,TLW,UK,0,0,0,0,0,0,0,0
OST,27_7_DE_NK,TLW,UK,0,0,0,0,0,0,0,0
OST,27_7_E,TLW,FR,0,11,1,0,0,0,0,0
OST,27_8,TLW,FR,7,65,79,0,0,0,0,0
OST,27_8_A,TLW,FR,7,61,71,0,0,0,0,0
OST,27_8_B,TLW,FR,0,5,8,0,0,0,0,0
OUB,27,TLW,PT,0,0,2,0,0,0,0,0
OUB,27_10,TLW,PT,0,0,0,0,0,0,0,0
OUB,27_10_A,TLW,PT,0,0,0,0,0,0,0,0
OUB,27_10_A_2,TLW,PT,0,0,0,0,0,0,0,0
OUB,27_10_A_NK,TLW,PT,0,0,0,0,0,0,0,0
OUB,27_9,TLW,PT,0,0,2,0,0,0,0,0
OUB,27_9_A,TLW,PT,0,0,2,0,0,0,0,0
OUL,27,TLW,ES,12,0,0,0,0,0,0,0
OUL,27,TLW,FR,0,1,0,0,0,0,0,0
OUL,27,TLW,IE,0,0,0,0,0,0,0,0
OUL,27,TLW,PT,34,31,5,21,36,18,0,0
OUL,27_7,TLW,FR,0,0,0,0,0,0,0,0
OUL,27_7,TLW,IE,0,0,0,0,0,0,0,0
OUL,27_7_D,TLW,FR,0,0,0,0,0,0,0,0
OUL,27_7_G,TLW,IE,0,0,0,0,0,0,0,0
OUL,27_8,TLW,FR,0,1,0,0,0,0,0,0
OUL,27_8_A,TLW,FR,0,0,0,0,0,0,0,0
OUL,27_8_B,TLW,FR,0,1,0,0,0,0,0,0
OUL,27_8_D,TLW,FR,0,0,0,0,0,0,0,0
OUL,27_8_D_NK,TLW,FR,0,0,0,0,0,0,0,0
OUL,27_9,TLW,ES,12,0,0,0,0,0,0,0
OUL,27_9,TLW,PT,34,31,5,21,36,18,0,0
OUL,27_9_A,TLW,ES,12,0,0,0,0,0,0,0
OUL,27_9_A,TLW,PT,34,30,5,21,36,18,0,0
OUL,27_9_NK,TLW,PT,0,0,0,0,0,0,0,0
OUM,27,TLW,ES,0,0,0,0,0,0,0,0
OUM,27_9,TLW,ES,0,0,0,0,0,0,0,0
OUM,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
OUW,27,TLW,ES,30,0,0,0,0,0,0,0
OUW,27,TLW,PT,65,110,140,49,38,2,0,0
OUW,27_9,TLW,ES,30,0,0,0,0,0,0,0
OUW,27_9,TLW,PT,65,110,140,49,38,2,0,0
OUW,27_9_A,TLW,ES,30,0,0,0,0,0,0,0
OUW,27_9_A,TLW,PT,65,109,140,49,38,2,0,0
OUW,27_9_B,TLW,ES,0,0,0,0,0,0,0,0
OUW,27_9_B_1,TLW,ES,0,0,0,0,0,0,0,0
OUW,27_9_NK,TLW,PT,0,1,0,0,0,0,0,0
OXN,27,TLW,ES,0,0,0,0,0,0,0,0
